time,HEADWATER,TAILWATER,GAGE_1
437.0000000000,-2163.6,-1541.5,4206.4
438.0000000000,-2193.0,-1561.3,4255.6
439.0000000000,-2222.0,-1580.7,4304.0
440.0000000000,-2250.9,-1600.2,4352.4
441.0000000000,-2279.8,-1619.6,4400.8
442.0000000000,-2308.7,-1639.1,4449.0
443.0000000000,-2336.8,-1657.9,4496.0
444.0000000000,-2364.7,-1676.6,4542.5
445.0000000000,-2392.6,-1695.4,4589.3
446.0000000000,-2420.2,-1713.9,4635.3
447.0000000000,-2447.3,-1732.0,4680.5
448.0000000000,-2474.2,-1749.9,4725.3
449.0000000000,-2500.8,-1767.7,4769.8
450.0000000000,-2527.1,-1785.3,4813.6
451.0000000000,-2553.2,-1802.7,4857.0
452.0000000000,-2579.0,-1819.9,4900.1
453.0000000000,-2604.1,-1836.6,4941.9
454.0000000000,-2629.1,-1853.2,4983.6
455.0000000000,-2654.0,-1869.8,5025.0
456.0000000000,-2678.2,-1885.9,5065.3
457.0000000000,-2702.3,-1901.9,5105.4
458.0000000000,-2726.1,-1917.7,5145.0
459.0000000000,-2749.1,-1932.9,5183.1
460.0000000000,-2771.9,-1947.9,5221.0
461.0000000000,-2794.6,-1962.9,5258.7
462.0000000000,-2816.7,-1977.5,5295.4
463.0000000000,-2838.3,-1991.8,5331.3
464.0000000000,-2859.6,-2005.8,5366.5
465.0000000000,-2880.7,-2019.7,5401.5
466.0000000000,-2901.3,-2033.3,5435.8
467.0000000000,-2921.5,-2046.5,5469.1
468.0000000000,-2941.0,-2059.3,5501.5
469.0000000000,-2960.2,-2071.9,5533.2
470.0000000000,-2979.1,-2084.2,5564.4
471.0000000000,-2997.5,-2096.2,5594.7
472.0000000000,-3015.5,-2107.9,5624.5
473.0000000000,-3033.2,-2119.5,5653.8
474.0000000000,-3050.1,-2130.4,5681.6
475.0000000000,-3066.7,-2141.1,5708.9
476.0000000000,-3083.0,-2151.8,5735.8
477.0000000000,-3098.6,-2161.8,5761.4
478.0000000000,-3113.3,-2171.2,5785.5
479.0000000000,-3128.1,-2180.7,5809.9
480.0000000000,-3142.2,-2189.6,5832.8
481.0000000000,-3155.6,-2198.1,5854.8
482.0000000000,-3168.5,-2206.2,5875.7
483.0000000000,-3181.0,-2214.2,5896.2
484.0000000000,-3193.2,-2221.8,5916.0
485.0000000000,-3204.4,-2228.7,5934.2
486.0000000000,-3215.5,-2235.7,5952.2
487.0000000000,-3226.3,-2242.4,5969.7
488.0000000000,-3236.3,-2248.6,5985.9
489.0000000000,-3245.7,-2254.3,6000.9
490.0000000000,-3254.6,-2259.7,6015.4
491.0000000000,-3262.8,-2264.5,6028.3
492.0000000000,-3270.7,-2269.3,6041.0
493.0000000000,-3278.0,-2273.6,6052.6
494.0000000000,-3285.0,-2277.7,6063.7
495.0000000000,-3291.4,-2281.3,6073.8
496.0000000000,-3297.1,-2284.5,6082.6
497.0000000000,-3302.5,-2287.4,6090.9
498.0000000000,-3307.2,-2289.9,6098.1
499.0000000000,-3311.3,-2292.0,6104.3
500.0000000000,-3315.0,-2293.8,6109.8
501.0000000000,-3317.9,-2295.0,6113.9
502.0000000000,-3320.8,-2296.4,6118.2
503.0000000000,-3323.1,-2297.2,6121.4
504.0000000000,-3324.3,-2297.2,6122.6
505.0000000000,-3325.6,-2297.4,6124.0
506.0000000000,-3326.1,-2297.0,6124.1
507.0000000000,-3326.0,-2296.2,6123.2
508.0000000000,-3325.6,-2295.3,6121.9
509.0000000000,-3324.5,-2293.8,6119.3
510.0000000000,-3322.5,-2291.6,6115.2
511.0000000000,-3320.2,-2289.3,6110.6
512.0000000000,-3317.4,-2286.7,6105.1
513.0000000000,-3314.0,-2283.6,6098.7
514.0000000000,-3309.9,-2280.0,6090.9
515.0000000000,-3305.4,-2276.2,6082.7
516.0000000000,-3300.2,-2271.8,6073.1
517.0000000000,-3294.8,-2267.4,6063.2
518.0000000000,-3288.4,-2262.2,6051.7
519.0000000000,-3281.6,-2256.8,6039.5
520.0000000000,-3274.4,-2251.2,6026.7
521.0000000000,-3266.6,-2245.2,6012.9
522.0000000000,-3258.6,-2238.9,5998.6
523.0000000000,-3249.8,-2232.2,5983.0
524.0000000000,-3240.6,-2225.2,5966.8
525.0000000000,-3231.0,-2218.0,5950.1
526.0000000000,-3220.7,-2210.2,5932.0
527.0000000000,-3210.0,-2202.1,5913.2
528.0000000000,-3198.6,-2193.6,5893.4
529.0000000000,-3186.8,-2184.9,5872.8
530.0000000000,-3174.3,-2175.6,5851.0
531.0000000000,-3161.4,-2166.0,5828.6
532.0000000000,-3148.2,-2156.4,5805.7
533.0000000000,-3134.4,-2146.2,5781.8
534.0000000000,-3120.3,-2136.0,5757.5
535.0000000000,-3105.3,-2125.0,5731.6
536.0000000000,-3090.3,-2114.1,5705.6
537.0000000000,-3074.5,-2102.7,5678.4
538.0000000000,-3058.2,-2090.8,5650.1
539.0000000000,-3041.7,-2078.9,5621.8
540.0000000000,-3024.3,-2066.3,5591.8
541.0000000000,-3006.7,-2053.7,5561.6
542.0000000000,-2988.6,-2040.7,5530.6
543.0000000000,-2970.1,-2027.4,5498.7
544.0000000000,-2951.0,-2013.7,5466.0
545.0000000000,-2931.9,-2000.1,5433.2
546.0000000000,-2912.1,-1986.0,5399.3
547.0000000000,-2892.1,-1971.7,5365.1
548.0000000000,-2871.6,-1957.2,5330.1
549.0000000000,-2850.5,-1942.1,5293.9
550.0000000000,-2829.1,-1927.0,5257.4
551.0000000000,-2807.4,-1911.5,5220.2
552.0000000000,-2785.5,-1896.1,5182.8
553.0000000000,-2762.9,-1880.1,5144.3
554.0000000000,-2740.0,-1863.9,5105.3
555.0000000000,-2716.6,-1847.4,5065.4
556.0000000000,-2693.0,-1830.7,5025.1
557.0000000000,-2669.0,-1813.9,4984.3
558.0000000000,-2644.9,-1796.9,4943.2
559.0000000000,-2620.1,-1779.5,4901.0
560.0000000000,-2595.2,-1762.0,4858.7
561.0000000000,-2569.7,-1744.1,4815.3
562.0000000000,-2544.2,-1726.3,4772.0
563.0000000000,-2518.3,-1708.1,4727.8
564.0000000000,-2492.0,-1689.7,4683.2
565.0000000000,-2465.6,-1671.3,4638.3
566.0000000000,-2438.7,-1652.6,4592.8
567.0000000000,-2411.6,-1633.7,4546.8
568.0000000000,-2384.3,-1614.7,4500.5
569.0000000000,-2356.7,-1595.5,4453.7
570.0000000000,-2329.1,-1576.3,4406.9
571.0000000000,-2301.1,-1556.9,4359.4
572.0000000000,-2272.9,-1537.4,4311.8
573.0000000000,-2244.5,-1517.7,4263.7
574.0000000000,-2215.7,-1497.7,4214.9
575.0000000000,-2186.8,-1477.7,4166.0
576.0000000000,-2157.5,-1457.6,4116.7
577.0000000000,-2128.1,-1437.2,4066.9
578.0000000000,-2098.8,-1417.0,4017.4
579.0000000000,-2069.0,-1396.6,3967.2
580.0000000000,-2039.2,-1376.0,3916.8
581.0000000000,-2009.2,-1355.4,3866.2
582.0000000000,-1979.1,-1334.8,3815.5
583.0000000000,-1949.0,-1314.2,3764.8
584.0000000000,-1918.7,-1293.3,3713.6
585.0000000000,-1888.2,-1272.4,3662.2
586.0000000000,-1857.6,-1251.5,3610.6
587.0000000000,-1826.9,-1230.5,3559.0
588.0000000000,-1796.1,-1209.4,3507.1
589.0000000000,-1765.2,-1188.3,3455.1
590.0000000000,-1734.2,-1167.1,3402.9
591.0000000000,-1703.2,-1146.0,3350.9
592.0000000000,-1672.2,-1124.8,3298.7
593.0000000000,-1641.0,-1103.6,3246.3
594.0000000000,-1610.0,-1082.5,3194.1
595.0000000000,-1578.7,-1061.2,3141.5
596.0000000000,-1547.4,-1039.9,3089.0
597.0000000000,-1516.2,-1018.7,3036.6
598.0000000000,-1485.1,-997.54,2984.3
599.0000000000,-1453.9,-976.45,2932.1
600.0000000000,-1422.8,-955.36,2879.8
601.0000000000,-1391.6,-934.21,2827.5
602.0000000000,-1360.5,-913.17,2775.4
603.0000000000,-1329.4,-892.16,2723.3
